OTU	Test-Statistic	P	FDR_P	Bonferroni_P	right palm_mean	left palm_mean	tongue_mean	gut_mean	taxonomy
4421998	14.3	0.0025239784932	0.0437997071689	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
344525	14.3	0.0025239784932	0.0437997071689	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
2137001	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
513445	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	1.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4278525	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
527751	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
354850	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
New.CleanUp.ReferenceOTU66	14.2580645161	0.00257411977773	0.0437997071689	1.0	0.0	0.0	0.0	0.625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
204093	14.244140625	0.00259098562113	0.0437997071689	1.0	0.0	0.0	0.0	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
565357	14.2371888726	0.00259944714568	0.0437997071689	1.0	0.0	0.0	0.0	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
322505	14.2371888726	0.00259944714568	0.0437997071689	1.0	0.0	0.0	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
584571	14.0033410549	0.00290060855246	0.04850943109	1.0	1.33333333333	1.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
350277	13.8171681697	0.00316488232278	0.0525370465582	1.0	0.222222222222	0.0	0.0	0.875	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
780555	13.598663522	0.00350560705997	0.0577651869221	1.0	2.22222222222	1.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi
1074210	13.5687025264	0.00355507447612	0.0581527146057	1.0	4.22222222222	1.875	4.55555555556	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__
503406	13.5189926372	0.00363867793058	0.0590889655249	1.0	1.44444444444	2.75	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
363400	13.4763964336	0.00371186436294	0.0598437988299	1.0	0.777777777778	0.125	0.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4456091	13.4410385704	0.00377372000619	0.060406475242	1.0	2.44444444444	1.75	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
503394	13.3434367353	0.0039498136113	0.0627768248434	1.0	1.22222222222	1.5	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
298592	13.2916123746	0.00404659733243	0.0636709570969	1.0	1.88888888889	0.875	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
1011712	13.2830066131	0.00406289462956	0.0636709570969	1.0	2.88888888889	1.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
984831	13.2456494809	0.00413439681396	0.0643415504173	1.0	2.11111111111	1.5	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
92535	12.9455375514	0.00475587617156	0.0735028862101	1.0	0.111111111111	0.125	0.888888888889	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
525215	12.8564743982	0.00495749550455	0.0760941604499	1.0	0.111111111111	0.25	0.0	7.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
517548	12.7790679337	0.00513957985528	0.0783523704469	1.0	12.4444444444	7.125	4.88888888889	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__
New.CleanUp.ReferenceOTU2291	12.7211694346	0.00528008560115	0.0799504853525	1.0	0.333333333333	0.125	0.111111111111	1.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
221648	12.6834504382	0.00537365748507	0.0808212511681	1.0	1.44444444444	1.875	3.22222222222	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
866280	12.624971125	0.00552198298919	0.0819520786674	1.0	0.111111111111	0.0	3.77777777778	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
526682	12.624971125	0.00552198298919	0.0819520786674	1.0	0.111111111111	0.0	1.11111111111	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
239506	12.5488834895	0.00572104543791	0.0839775524047	1.0	0.0	0.125	2.55555555556	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
942534	12.5442451837	0.00573340719229	0.0839775524047	1.0	1.88888888889	3.25	0.666666666667	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
1080820	12.2428504454	0.00659591043195	0.0956286037518	1.0	1.44444444444	4.0	0.222222222222	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
1101451	12.1985748118	0.00673297854814	0.0956286037518	1.0	1.55555555556	2.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__
New.CleanUp.ReferenceOTU602	12.1863799283	0.00677122326386	0.0956286037518	1.0	0.0	0.0	0.555555555556	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
New.CleanUp.ReferenceOTU2194	12.1863799283	0.00677122326386	0.0956286037518	1.0	0.0	0.0	0.555555555556	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
697479	12.168537498	0.00682756653293	0.0956286037518	1.0	0.777777777778	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
511378	12.168537498	0.00682756653293	0.0956286037518	1.0	0.0	0.0	0.777777777778	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae
New.CleanUp.ReferenceOTU2557	12.168537498	0.00682756653293	0.0956286037518	1.0	0.0	0.0	0.888888888889	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
1108886	12.1150914634	0.00699912673213	0.0972771544802	1.0	1.11111111111	1.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
1029165	12.1027918782	0.00703920702794	0.0972771544802	1.0	3.0	1.875	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
542096	12.0917166975	0.00707549137897	0.0972771544802	1.0	0.444444444444	0.0	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
817734	12.011823181	0.0073427688249	0.100153440622	1.0	1.88888888889	2.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU1285	12.0026518303	0.00737408197349	0.100153440622	1.0	0.111111111111	0.625	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
309720	11.9445240826	0.0075756338066	0.102271056389	1.0	0.777777777778	0.125	0.0	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4395175	11.9257379684	0.0076419288661	0.102548278976	1.0	2.22222222222	3.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius; s__
1040889	11.90234375	0.00772528721223	0.103049813349	1.0	0.666666666667	0.0	0.0	1.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
886728	11.8329875519	0.00797773122922	0.10578754843	1.0	1.55555555556	3.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
833731	11.6594724221	0.00864553251442	0.113174787983	1.0	1.0	1.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
3225199	11.6493055556	0.00868632910892	0.113174787983	1.0	1.11111111111	1.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
4344933	11.6493055556	0.00868632910892	0.113174787983	1.0	0.0	0.25	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
325808	11.5964157137	0.0089016455111	0.114829354294	1.0	3.55555555556	1.75	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__
4449244	11.590347049	0.00892668570122	0.114829354294	1.0	0.666666666667	1.125	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
534507	11.5806021341	0.00896704016127	0.114829354294	1.0	1.88888888889	1.75	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
359689	11.5606450861	0.00905024665786	0.11523637932	1.0	0.888888888889	1.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
876714	11.5284259024	0.00918618834207	0.116306486297	1.0	5.11111111111	6.75	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
996126	11.4881281697	0.00935905500176	0.117829450893	1.0	1.55555555556	1.875	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
696563	11.4163089032	0.00967513518431	0.121128368425	1.0	0.555555555556	0.0	0.0	0.875	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
1139769	11.3463041933	0.00999335862999	0.124417314943	1.0	1.11111111111	2.125	1.22222222222	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
363731	11.3248865259	0.0100927646851	0.124960694251	1.0	5.66666666667	0.0	0.111111111111	22.125	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
1059729	11.2987458729	0.0102154141084	0.125471780999	1.0	2.55555555556	1.375	0.222222222222	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__
583656	11.2922705314	0.0102460222771	0.125471780999	1.0	0.111111111111	0.0	0.0	2.875	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
931121	11.2313187394	0.0105386034672	0.128124076736	1.0	0.333333333333	0.875	2.77777777778	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
New.CleanUp.ReferenceOTU89	11.2234533703	0.0105769541259	0.128124076736	1.0	0.555555555556	0.0	0.0	0.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1084417	11.1389500734	0.0109977651639	0.132505331894	1.0	4.11111111111	7.625	0.555555555556	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
581003	11.1101070614	0.0111451435704	0.133126976585	1.0	0.111111111111	0.0	0.0	1.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
361811	11.1056343935	0.0111681711726	0.133126976585	1.0	0.111111111111	0.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
543942	11.0562856561	0.0114253788026	0.13547234866	1.0	9.33333333333	14.5	0.222222222222	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
370183	10.9397513441	0.01205616399	0.141004346973	1.0	0.111111111111	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
269949	10.9397513441	0.01205616399	0.141004346973	1.0	0.111111111111	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
184753	10.935341932	0.0120806937165	0.141004346973	1.0	0.111111111111	0.0	0.0	1.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
198783	10.7808333333	0.0129719914559	0.142138221448	1.0	0.111111111111	0.0	0.0	0.75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
1105574	10.7808333333	0.0129719914559	0.142138221448	1.0	0.111111111111	0.625	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
467605	10.7619344353	0.0130853638478	0.142138221448	1.0	16.2222222222	10.875	15.7777777778	0.125	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
2751958	10.7443323627	0.013191834342	0.142138221448	1.0	0.888888888889	0.625	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
New.CleanUp.ReferenceOTU2554	10.741772343	0.0132073901678	0.142138221448	1.0	0.222222222222	0.0	0.0	1.25	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
991785	10.649693287	0.01377907698	0.142138221448	1.0	1.11111111111	1.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__
270094	10.6459770115	0.0138026546377	0.142138221448	1.0	0.111111111111	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
577170	10.6459770115	0.0138026546377	0.142138221448	1.0	0.111111111111	0.0	0.0	0.5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
530224	10.6459770115	0.0138026546377	0.142138221448	1.0	0.111111111111	0.5	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
308072	10.5645464305	0.014329373712	0.142138221448	1.0	0.222222222222	0.0	0.0	1.125	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
851822	10.4455079122	0.0151351413474	0.142138221448	1.0	0.111111111111	0.125	3.66666666667	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4301298	10.3946418982	0.015492901549	0.142138221448	1.0	0.333333333333	0.0	0.0	1.875	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1111115	10.3904572598	0.0155227015072	0.142138221448	1.0	2.11111111111	0.0	0.0	9.75	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__
1086889	10.3792961937	0.0156024586412	0.142138221448	1.0	0.666666666667	0.625	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__
183870	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
835594	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
300136	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
185034	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
535901	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
192684	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
824723	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
4213913	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__SR1; c__; o__; f__; g__; s__
534926	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__
517797	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
2920309	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
1111191	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
3940440	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
208790	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
367176	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
2331530	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
175062	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
New.CleanUp.ReferenceOTU960	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
New.CleanUp.ReferenceOTU1072	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
New.CleanUp.ReferenceOTU2765	10.3790322581	0.0156043496015	0.142138221448	1.0	0.0	0.0	0.0	0.375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
351231	10.370224238	0.0156675839451	0.142138221448	1.0	1.11111111111	1.625	0.111111111111	9.625	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
367977	10.359375	0.015745819207	0.142138221448	1.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
367092	10.359375	0.015745819207	0.142138221448	1.0	0.0	0.0	0.0	1.25	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
528606	10.359375	0.015745819207	0.142138221448	1.0	0.0	0.0	0.0	0.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia
