OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
250112	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__organophilum
4457195	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
189438	13.4617486339	0.096919122638	0.455409713459	1.0	0.333333333333	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
969591	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Williamsiaceae; g__Williamsia; s__
1129931	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	7.33333333333	0.0	0.0	0.666666666667	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__; s__
83488	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.66666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
275171	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.ReferenceOTU14	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__
New.CleanUp.ReferenceOTU2906	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
New.CleanUp.ReferenceOTU3588	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU5339	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__
New.CleanUp.ReferenceOTU6805	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU9959	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	2.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU14259	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	10.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens
New.CleanUp.ReferenceOTU14356	13.4617486339	0.096919122638	0.455409713459	1.0	0.333333333333	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU14441	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	0.333333333333	4.33333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
New.CleanUp.ReferenceOTU15820	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU19074	13.4617486339	0.096919122638	0.455409713459	1.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
1068363	13.4333333333	0.0977843178478	0.455409713459	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
760901	13.4333333333	0.0977843178478	0.455409713459	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
4369794	13.4301576727	0.0978814345116	0.455409713459	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.333333333333	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
New.CleanUp.ReferenceOTU13502	13.4301576727	0.0978814345116	0.455409713459	1.0	0.0	0.0	2.66666666667	0.0	0.333333333333	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
New.CleanUp.ReferenceOTU16802	13.4301576727	0.0978814345116	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	1.33333333333	2.33333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
937372	13.4248366013	0.0980443525339	0.455409713459	1.0	0.0	0.0	2.33333333333	0.333333333333	0.0	0.666666666667	0.0	1.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
New.CleanUp.ReferenceOTU17395	13.412286538	0.0984295550542	0.455409713459	1.0	0.0	0.0	3.33333333333	0.0	0.0	0.666666666667	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
1104627	13.4033687943	0.0987040828432	0.455409713459	1.0	0.0	0.0	20.0	0.0	0.0	0.666666666667	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__leguminosarum
306515	13.4033687943	0.0987040828432	0.455409713459	1.0	0.0	0.0	5.66666666667	1.0	0.0	0.0	0.0	0.0	0.666666666667	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
583086	13.3872340426	0.0992025035333	0.455409713459	1.0	0.0	0.0	0.0	0.666666666667	0.0	1.0	1.0	0.0	1.66666666667	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Sporomusa; s__
687940	13.3759883479	0.0995512103692	0.455409713459	1.0	4.0	3.66666666667	1.0	5.0	2.66666666667	2.66666666667	2.66666666667	8.33333333333	6.66666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
808758	13.3528571429	0.100271870815	0.455409713459	1.0	0.333333333333	0.0	1.0	1.0	0.0	2.66666666667	1.33333333333	5.66666666667	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
850135	13.3449275362	0.100519978963	0.455409713459	1.0	0.0	0.0	2.0	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4458424	13.3449275362	0.100519978963	0.455409713459	1.0	0.0	0.0	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU5565	13.3449275362	0.100519978963	0.455409713459	1.0	1.0	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
New.CleanUp.ReferenceOTU10483	13.3449275362	0.100519978963	0.455409713459	1.0	0.0	0.0	2.33333333333	0.0	0.666666666667	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.ReferenceOTU80	13.3324627272	0.100911084313	0.455409713459	1.0	3.66666666667	0.666666666667	0.0	2.66666666667	2.33333333333	1.33333333333	1.66666666667	3.66666666667	0.333333333333	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU12174	13.3275737941	0.101064849645	0.455409713459	1.0	9.0	13.6666666667	3.33333333333	5.66666666667	8.66666666667	2.66666666667	12.3333333333	3.66666666667	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU2580	13.317370892	0.101386414788	0.455409713459	1.0	1.33333333333	2.33333333333	0.0	0.0	2.66666666667	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
791738	13.3023883697	0.101860255839	0.455409713459	1.0	0.333333333333	1.0	25.3333333333	6.0	2.0	11.0	2.0	5.66666666667	5.33333333333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.ReferenceOTU56	13.2852664577	0.102404148878	0.455409713459	1.0	4.66666666667	8.66666666667	0.0	2.66666666667	3.66666666667	3.33333333333	5.0	2.66666666667	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
134671	13.256	0.103339755688	0.455409713459	1.0	2.0	4.33333333333	6.0	9.33333333333	3.33333333333	7.33333333333	4.0	9.33333333333	10.6666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
35634	13.2529817954	0.103436670573	0.455409713459	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.33333333333	0.0	1.33333333333	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Sporomusa; s__
88754	13.2363636364	0.103971717064	0.455409713459	1.0	0.0	0.0	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU3839	13.2363636364	0.103971717064	0.455409713459	1.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.CleanUp.ReferenceOTU18860	13.2149788165	0.104663818883	0.455409713459	1.0	0.333333333333	0.0	3.33333333333	1.0	0.0	0.333333333333	0.0	2.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
3431050	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.33333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
2741063	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
589975	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.333333333333	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
533516	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hylemonella; s__
1093698	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
682737	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__multivorum
656520	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	3.33333333333	0.0	0.0	0.0	0.0	0.666666666667	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
329940	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
937813	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
1053703	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.66666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
804397	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
62965	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	79.6666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Niabella; s__
4298525	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
968880	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	4.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4316928	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
4422388	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
144291	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__
1076759	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	1.33333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__
548694	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	5.33333333333	0.0	0.0	1.66666666667	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU299	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
New.CleanUp.ReferenceOTU1286	13.2088888889	0.104861654791	0.455409713459	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU1445	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU1769	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.CleanUp.ReferenceOTU2214	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU4286	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU4551	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU5005	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU5063	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU5152	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU6451	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.33333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU9209	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU9334	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
New.CleanUp.ReferenceOTU9936	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU10368	13.2088888889	0.104861654791	0.455409713459	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
New.CleanUp.ReferenceOTU10511	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU11210	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
New.CleanUp.ReferenceOTU11404	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
New.CleanUp.ReferenceOTU11632	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU12818	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas
New.CleanUp.ReferenceOTU13013	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas
New.CleanUp.ReferenceOTU13311	13.2088888889	0.104861654791	0.455409713459	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU15025	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae
New.CleanUp.ReferenceOTU15236	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU15524	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU15684	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	14.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU15751	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU15913	13.2088888889	0.104861654791	0.455409713459	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae
New.CleanUp.ReferenceOTU16061	13.2088888889	0.104861654791	0.455409713459	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
